entity_name,dba_name,street_number,street_name,city,zip_code,county,borough,square_footage,location
D & F MEAT MARKET CORP,D & F MEAT MARKET,83,EAST 184TH STREET,BRONX,10468,BRONX,Bronx,1200,
NEW RENAISSANCE INC,CTOWN FRESH MARKET,411,EAST TREMONT AVE UNIT 3C ###,BRONX,10457,BRONX,Bronx,5000,
EL TROPICO GROCERY DELI CORP,EL TROPICO GROCERY DELI,1841,GRAND CONCOURSE,BRONX,10453,BRONX,Bronx,,
JEROME OUTLET LLC,JEROME OUTLET,1370,JEROME AVE,BRONX,10452,BRONX,Bronx,,
D&J MEAT AND PRODUCE LLC,DOMINICKS MARKET/C-TOWN,385,CITY ISLAND AVE,BRONX,10464,BRONX,Bronx,7000,
LA VEGA FOOD CORP,LA VEGA FOOD,70-72,EAST 183RD STREET,BRONX,10453,BRONX,Bronx,1200,
JOSELITOS MEXICAN DELI & GROCERY JJEC CO,JOSELITOS MEXICAN DELI & GROCERY JJEC,450,E 138TH STREET,BRONX,10454,BRONX,Bronx,,
MELROSE DELI AND GROCERY CORP,MELROSE DELI & GROCERY,769,MELROSE AVE,BRONX,10451,BRONX,Bronx,,
DHAKA SWEETS LLC,DHAKA SWEETS,1358,WHITE PLAINS RD,BRONX,10462,BRONX,Bronx,500,
175 N GOURMET DELI INC,175 N GOURMET DELI,786A,COURTLANDT AVE,BRONX,10451,BRONX,Bronx,,
JASMINE FLUELLEN LLC,CONCORD AVE DELI GROCERY,480,CONCORD AVE ####,BRONX,10455,BRONX,Bronx,,
DAR ALHAJR MARKETS LTD,DAR ALHAJR MARKETS,666,MORRIS PARK AVE ####,BRONX,10462,BRONX,Bronx,1600,
1217 GUZMAN DELI FOOD CORP,1217 GUZMAN DELI FOOD,1217,SHERMAN AVENUE ###,BRONX,10456,BRONX,Bronx,1100,
BOSTON RD MEAT MARKET PRODUCE CORP,BOSTON RD MEAT MARKET PRODUCE,1667,BOSTON RD,BRONX,10460,BRONX,Bronx,,
PARATPAR INC,WESTFIELD MARKET & DELI,3202,AMPERE AVENUE,BRONX,10465,BRONX,Bronx,1700,
MILO FISH & VEGETABLES CORP,MILO FISH & VEGETABLES,3618,WHITE PLAINS ROAD,BRONX,10467,BRONX,Bronx,,
GITTO LACONIA 4141 INC,GITTO FARMERS MARKET,4141,LACONIA AVE,BRONX,10466,BRONX,Bronx,10000,
MYG DELI CORP,MYG DELI,656,WERSTCHESTER AVE,BRONX,10455,BRONX,Bronx,950,
JANDINGA DELI GROCERY CORP,JANDINGA DELI GROCERY,900,HOE AVENUE ######,BRONX,10459,BRONX,Bronx,800,
JAIVERY DELI GROCERY CORP,JAIVERY DELI GROCERY,907,SOUTHERN BLVD,BRONX,10459,BRONX,Bronx,1000,
ARDO DELI GROCERY CORP,ARDO DELI GROCERY,1154,WASHINGTON AVE,BRONX,10456,BRONX,Bronx,1200,
LUCKY CANDY & GROCERY CORP,LUCKY CANDY & GROCERY,918,FREEMAN STREET,BRONX,10459,BRONX,Bronx,,
ROSELYN DELI GROCERY CORP,ROSELYN DELI GROCERY,698,BECK STREET,BRONX,10455,BRONX,Bronx,,
AMAYA GREEN DELI CORP,AMAYA GREEN DELI,219,EAST BURNSIDE AVE ###,BRONX,10457,BRONX,Bronx,450,
314 MATANZA DELI GROCERY #2 CORP,314 MATANZA DELI GROCERY #2,314,EAST 188TH STREET ##,BRONX,10458,BRONX,Bronx,1000,
GF MEAT MARKET CORP,GF MEAT MARKET,144,WEST BURNSIDE AVENUE,BRONX,10453,BRONX,Bronx,,
TACOS-VIP CORP,TACOS-VIP,573,EAST 187TH STREET  ###,BRONX,10458,BRONX,Bronx,900,
390 JACKSON DELI GROCERY CORP,390 JACKSON DELI GROCERY,390,JACKSON AVENUE  ##,BRONX,10454,BRONX,Bronx,,
LA FAVORITA FOOD CORP,LA FAVORITA FOOD,392,E 201 STREET,BRONX,10458,BRONX,Bronx,1000,
SUPER DELI & MINI MART INC,SUPER DELI & MINI MART,1796,E TREMONT AVE,BRONX,10460,BRONX,Bronx,1500,
ISAAC FISH MARKET INC,ISAAC FISH MARKET,28,W BURNSIDE AVE,BRONX,10453,BRONX,Bronx,750,
HUNTS POINT MARKET INC,HUNTS POINT MARKET,1081,LEGGETT AVE,BRONX,10474,BRONX,Bronx,1300,
WALGREEN EASTERN CO INC,WALGREENS #19889,32,E 170TH ST,BRONX,10452,BRONX,Bronx,,
WALGREEN EASTERN CO INC,WALGREENS #18990,3590,E TREMONT AVE,BRONX,10465,BRONX,Bronx,3000,
MOON LIGHT AFRICAN MARKET INC,MOON LIGHT AFRICAN MARKET,3648,WHITE PLAINS ROAD,BRONX,10467,BRONX,Bronx,1000,
TAMBO DELI&GROCERY CORP,TAMBO DELI&GROCERY,774,LYDIG AVENUE,BRONX,10462,BRONX,Bronx,,
WALGREEN EASTERN CO INC,WALGREENS #18215,49,W FORDHAM RD,BRONX,10468,BRONX,Bronx,6000,
WALGREEN EASTERN CO INC,WALGREENS #18198,1710,CROSBY AVE,BRONX,10461,BRONX,Bronx,6000,
UNION DELI & GROCERY NY CORP,UNION DELI & GROCERY NY,805,E 163RD STREET,BRONX,10456,BRONX,Bronx,2000,
WALGREEN EASTERN CO INC,WALGREENS #17604,541,W 235TH ST,BRONX,10463,BRONX,Bronx,,
WALGREEN EASTERN CO INC,WALGREENS #17511,925,SOUNDVIEW AVE,BRONX,10473,BRONX,Bronx,9930,
WALGREEN EASTERN CO INC,WALGREENS #17499,691,CO-OP CITY BLVD,BRONX,10475,BRONX,Bronx,2500,
RIVERA DELI CORP,RIVERA DELI,400,SOUNDVIEW AVE ##,BRONX,10473,BRONX,Bronx,1200,
OMEGA GRILL 1 CORP,OMEGA GRILL 1,253,E 172ND ST,BRONX,10457,BRONX,Bronx,1100,
YEDELINE DELI & GROCERY CORP,YEDELINE DELI & GROCERY,3601,BAINBRIDGE AVENUE ###,BRONX,10467,BRONX,Bronx,800,
460 EL PATIO DELI GROCERY CORP,460 EL PATIO DELI GROCERY,460,EAST 138TH STREET ######,BRONX,10454,BRONX,Bronx,,
1390 DELI GROCERY CORP,1390 DELI GROCERY,1390,BOSTON ROAD,BRONX,10456,BRONX,Bronx,1200,
821 JENNINGS DELI INC,821 JENNINGS DELI,821,JENNINGS STREET,BRONX,10459,BRONX,Bronx,1200,
SANAA GOURMET DELI GROCERY INC,SANAA GOURMET DELI GROCERY,611,E 182ND STREET,BRONX,10457,BRONX,Bronx,700,
LA DURA FOOD CORP,LA DURA FOOD,73,FEATHERBED LANE,BRONX,10452,BRONX,Bronx,1600,
MADINA MUNAWARA GROCERY & HALAL MEAT INC,MADINA MUNAWARA GROCERY & HALAL MEAT,3110,BAINBRIDGE AVENUE  ##,BRONX,10467,BRONX,Bronx,1200,
J & R SUPER DELI GROCERY CORP,J & R SUPER DELI GROCERY,1292,WASHINGTON AVENUE,BRONX,10456,BRONX,Bronx,1500,
MORRIS AVE DELI CORP,MORRIS AVE DELI,1274,MORRIS AVE,BRONX,10456,BRONX,Bronx,1200,
EL SITIO 2 DELI GROCERY CORP,EL SITIO DELI GROCERY,954,PROSPECT AVENUE,BRONX,10459,BRONX,Bronx,1200,
YAFAI GROCERY INC,YAFAI GROCERY,1769,PITMAN AVE,BRONX,10466,BRONX,Bronx,,
PAPA 99 CENTS INC,PAPA 99 CENTS,2474,GRAND CONCOURSE,BRONX,10458,BRONX,Bronx,,
WILTON AVE DELI & GROCERY INC,WILTON AVE DELI & GROCERY,143,E 149TH STREET,BRONX,10451,BRONX,Bronx,,
1537 GROCERY CORP,1537 GROCERY,1537,BRUCKNER BLVD,BRONX,10472,BRONX,Bronx,750,
WALGREENS EASTERN CO INC,WALGREENS #18988,2750,BOSTON RD,BRONX,10469,BRONX,Bronx,,
WALGREEN EASTERN CO INC,WALGREENS #17665,3480,JEROME AVE,BRONX,10467,BRONX,Bronx,7000,
SAN DIEGO DELI GROCERY CORP,SAN DIEGO DELI GROCERY,1303-1305,BRONX RIVER AVE ##,BRONX,10472,BRONX,Bronx,800,
SOUTHERN PHARMACY INC,SOUTHERN PHARMACY,1301,SOUTHERN BLVD,BRONX,10459,BRONX,Bronx,,
DOLLAR TREE STORES INC,DOLLAR TREE #06183,259,E 138TH ST,BRONX,10451,BRONX,Bronx,7135,
ALBANIAN MARKET & DELI CORP,ALBANIAN MARKET & DELI,2009,WILLIAMSBRIDGE RD ###,BRONX,10461,BRONX,Bronx,600,
SEHAM 99 CENTS INC,SEHAM 99 CENTS,1741,LAFAYETTE AVE,BRONX,10473,BRONX,Bronx,4000,
SWEET BRONX DELI GOURMET INC,SWEET BRONX DELI GOURMET,2245,WESTCHESTER AVE UNIT E,BRONX,10462,BRONX,Bronx,,
DONA JUANA GROCERY STORE INC,DONA JUANA GROCERY STORE,21,W 176TH STREET  ##,BRONX,10453,BRONX,Bronx,,
A&K DELI GROCERY CORP,A&K DELI GROCERY,788,E 163RD STREET,BRONX,10456,BRONX,Bronx,900,
PENA DELI GROCERY CORP,PENA DELI GROCERY,2337,GRAND CONCOURSE ####,BRONX,10468,BRONX,Bronx,1400,
SAN JOSE MINI MARKET CORP,SAN JOSE MINI MARKET,1055,WALTON AVE ##,BRONX,10452,BRONX,Bronx,2000,
V&E DELI GROCERY CORP,V&E DELI GROCERY,105,EAST CLARKE PLACE,BRONX,10452,BRONX,Bronx,1000,
WHITE PLAINS BROTHERS MEAT MARKET CORP,WHITE PLAINS BROTHERS MEAT MARKET,4384,WHITE PLAINS ROAD,BRONX,10466,BRONX,Bronx,1500,
LEIDY MINI MARKET INC,LEIDY MINI MARKET,31-33,E VAN CORTLAND AVENUE,BRONX,10468,BRONX,Bronx,2000,
SALCEDO SUPERMARKET CORP,SALCEDO SUPERMARKET,1318,LAFAYETTE AVE,BRONX,10474,BRONX,Bronx,2000,
SUSHILOVER INC,SUSHILOVER,1994,BRUCKNER BLVD ##,BRONX,10473,BRONX,Bronx,80,
KHAN DELI & GROCERY INC,KHAN DELI & GROCERY,353,E 151ST STREET,BRONX,10451,BRONX,Bronx,2500,
ALRA CORP,EXTRA JUMBO MARKET PLACE,1384,NELSON AVENUE,BRONX,10452,BRONX,Bronx,25000,
GOOD FORTUNE DISCOUNT INC.,GOOD FORTUNE DISCOUNT,3175,BAINBRIDGE AVE.,BRONX,10467,BRONX,Bronx,6000,
0113 FOOD CORP,FOOD UNIVERSE/SUSHI MAMB,184,W 231ST STREET,BRONX,10463,BRONX,Bronx,,
JAMAICA RYTHMS FISH MARKET INC,JAMAICA RYTHMS FISH MAR,3959,BRONXWOOD AVE,BRONX,10466,BRONX,Bronx,9000,
HALAL MEAT & FISH SUPERMARKET INC,HALAL MEAT & FISH SUPERMARKET,280,E BURNSIDE AVENUE,BRONX,10457,BRONX,Bronx,1000,
555 ALCIBIADES DELI CORP,555 ALCIBIADES DELI,555,EAST 169TH STREET ######,BRONX,10456,BRONX,Bronx,1500,
182 WILLIS DELI & GROCERY CORP,182 WILLIS DELI & GROCERY,182,WILLIS AVENUE,BRONX,10454,BRONX,Bronx,,
ZNN DELI GROCERY LLC,ZNN DELI GROCERY,3433,3RD AVE,BRONX,10456,BRONX,Bronx,1300,
EDDY DELI GROCERY INC,EDDY DELI GROCERY,396,E 171 ST,BRONX,10457,BRONX,Bronx,1000,
1611 FOOD MART INC,DOLLAR DEAL,1611,WESTCHESTER AVE,BRONX,10472,BRONX,Bronx,3500,
CASTILLO DELI MINI MARKET INC,CASTILLO DELI MINI MARKET,2239,ADAMS PLACE,BRONX,10457,BRONX,Bronx,450,
LOS MOROCHOS GROCERY STORE INC,LOS MOROCHOS,1973,WALTON AVENUE,BRONX,10453,BRONX,Bronx,1000,
195 WEBSTER MEAT & PRODUCE CORP,FINE FARE,2645,WEBSTER AVENUE,BRONX,10458,BRONX,Bronx,7500,
881 STADIUM FOOD CORP,KEY FOOD,881,GERARD AVENUE,BRONX,10452,BRONX,Bronx,,
R-K DELI GROCERY CORP,R-K DELI GROCERY,919,EAST TREMONT AVENUE,BRONX,10460,BRONX,Bronx,2000,
KIARY DELI GROCERY CORP,KIARY DELI GROCERY,1881,GRAND CONCOURSE STORE 1 #####,BRONX,10453,BRONX,Bronx,,
J & C GRACE CORP,J & C GRACE,3439,BOSTON ROAD,BRONX,10469,BRONX,Bronx,4000,
562 MORRIS 99 CENTS PLUS CORP,562 MORRIS 99 CENTS PLUS,562,MORRIS AVE,BRONX,10451,BRONX,Bronx,1300,
AL-KAREEM GROCERY & HALAL MEETS INC,AL-KAREEM GROCERY & HALAL MEETS,1059,ALERTON AVENUE,BRONX,10469,BRONX,Bronx,2600,
ES DELI GROCERY CORP,ES DELI GROCERY,980,BRONX PARK SOUTH,BRONX,10460,BRONX,Bronx,600,
VILLAGE SUPER MARKET OF NY LLC,SHOPRITE OF BRUCKNER BLVD,1994,BRUCKNER BLVD ####,BRONX,10473,BRONX,Bronx,45000,
SAMMY 1 DELI GROCERY CORP,SAMMY 1 DELI GROCERY,51,W 183RD STREET,BRONX,10453,BRONX,Bronx,,
G&A DELI GROCERY CORP,G&A DELI GROCERY,129,WEST TREMONT AVENUE,BRONX,10453,BRONX,Bronx,,
DD&S MEAT FISH & PRODUCE INC,SAGAL FOOD,3430,JEROME AVE,BRONX,10467,BRONX,Bronx,2100,
APPLE VALLEY SUPERMARKET INC,APPLE VALLEY SUPERMARKET,2654,VALENTINE AVE,BRONX,10458,BRONX,Bronx,1100,
SNACKS & CONVENIENCE STORE INC,SNACKS & CONVENIENCE STORE,3826,WHITE PLAINS ROAD ####,BRONX,10467,BRONX,Bronx,800,
3 MMM TREE COFFEE DELI CORP,3 MMM TREE COFFEE DELI,874,MORRIS PARK AVE,BRONX,10462,BRONX,Bronx,900,
ROYAL GROUP MARKET CORP,ROYAL GROUP MARKET,294,EAST 166TH ST,BRONX,10456,BRONX,Bronx,2200,
LOTUS JACKSON AVE GAS CORP,CITGO,250,JACKSON AVENUE ##,BRONX,10454,BRONX,Bronx,1000,
1605 GROCERY AND DELI MARKET CORP,1605 GROCERY AND DELI MARKET,1605,INWOOD AVENUE,BRONX,10452,BRONX,Bronx,1000,
EAT BETTER GOURMET DELI INC,EAT BETTER GOURMET DELI,721,BURKE AVE,BRONX,10467,BRONX,Bronx,1100,
RUANES DELI OF EDGEWATER INC,RUANES DELI OF EDGEWATER,2,CENTER EDGE WATER PARK DR,BRONX,10465,BRONX,Bronx,1000,
WALTON CONVENIENCE STORE CORP,WALTON CONVENIENCE STORE,68,E 174TH STREET,BRONX,10452,BRONX,Bronx,,
549 GROCERY INC,549 GROCERY,549,SOUTHERN BLVD,BRONX,10455,BRONX,Bronx,700,
SAZIA CORPORATION,ZK BAKERY,1567,SAINT PETERS AVE ##,BRONX,10461,BRONX,Bronx,1000,
674 NEIGHBORHOOD GROCERY CORP,674 NEIGHBORHOOD,674,EAST 136TH STREET,BRONX,10454,BRONX,Bronx,500,
HOT CORNER MEAT MARKET INC,HOT CORNER MEAT MARKET,205,EAST 167TH STREET,BRONX,10456,BRONX,Bronx,1800,
VISTA H DELI & GROCERY INC,VISTA H DELI & GROCERY,1782,WESTCHESTER AVENUE###,BRONX,10472,BRONX,Bronx,1100,
628 MORRIS FOOD CORP,628 MORRIS FOOD,628,MORRIS AVENUE,BRONX,10451,BRONX,Bronx,10000,
LONG RIVER SEAFOOD CORP,LONG RIVER SEAFOOD,1136,OGDEN AVE  ##,BRONX,10452,BRONX,Bronx,60,
BANGLATOWN INC,BANGLATOWN,3566B,JEROME AVE,BRONX,10467,BRONX,Bronx,1800,
CARLITOS PIZZERIA & JUICE BAR CORP,LOS CASTILLOS MEAT & FISH MARKET,1601,DR MARTIN LUTHER KING JR BLVD,BRONX,10453,BRONX,Bronx,,
TAQUERIA RODRIGUEZ 2 CORP,TAQUERIA RODRIGUEZ 2,1152,SHERIDAN AVENUE ####,BRONX,10456,BRONX,Bronx,1800,
SPINNER DELI CORP,SPINNER DELI,374,E 188TH STREET,BRONX,10458,BRONX,Bronx,,
838 180TH DELI GROCERY CORP,838 180TH DELI GROCERY,838,E 180TH STREET,BRONX,10460,BRONX,Bronx,750,
DELI & FOOD CORP,DELI & FOOD,222,EAST 198TH STREET,BRONX,10458,BRONX,Bronx,,
MG DELI GROCERY CORP,MG DELI GROCERY,917,SHERIDAN AVENUE,BRONX,10451,BRONX,Bronx,,
ABC FIVE WINGS INC,FOOD UNIVERSE MARKET,126,FEATHERBED LANE,BRONX,10452,BRONX,Bronx,7000,
ADRIAN GROCERY STORE INC,ADRIAN GROCERY STORE,51,E 183RD STREET ##,BRONX,10453,BRONX,Bronx,1800,
AMMAN GOURMET DELI CORP,AMMAN GOURMET DELI,3949,WHITE PLAINS RD,BRONX,10466,BRONX,Bronx,,
M-D 183 DELI CORP,MD 183 DELI,765,E 183RD STREET,BRONX,10460,BRONX,Bronx,1100,
NEW YORK FISH & VEGETABLE INC,NEW YORK FISH & VEGETABLE,44,EAST 167TH STREET,BRONX,10452,BRONX,Bronx,1000,
LATIN DELI GROCERY LLC,LATIN DELI GROCERY,1700,ZEREGA AVENUE,BRONX,10462,BRONX,Bronx,1200,
153 DELI GROCERY INC,153 DELI GROCERY,153,EAST 149TH STREET,BRONX,10451,BRONX,Bronx,,
WANDA RP CORP,WANDA RP,104,ELLIOT PLACE##,BRONX,10452,BRONX,Bronx,1200,
DOLLAR TREE STORES INC,DOLLAR TREE #07224,600,138TH ST,BRONX,10454,BRONX,Bronx,4000,
901 GOURMET DELI CORP,901 GOURMET DELI,901,SOUTHERN BLVD,BRONX,10459,BRONX,Bronx,1000,
FORDHAM OF THE BRONX DELI INC,FORDHAM OF THE BRONX DELI,152,E 188TH STREET,BRONX,10468,BRONX,Bronx,1200,
COURTLANDT DELI CORP,COURTLANDT DELI,714,COURTLANDT AVENUE ###,BRONX,10451,BRONX,Bronx,,
LAS YARIS DELI FOOD CORP,LAS YARIS DELI FOOD,374,WILLIS AVENUE,BRONX,10454,BRONX,Bronx,,
JAMA DELI GROCERY CORP,JAMA DELI GROCERY,1225,OGDEN AVENUE,BRONX,10452,BRONX,Bronx,,
LO TIGER GROCERY CORP,LO TIGER GROCERY,230,E 174TH STREET ###,BRONX,10457,BRONX,Bronx,1000,
CARLOS DELI & GROCERY INC,CARLOS DELI & GROCERY,2118,WESTCHESTER AVE,BRONX,10462,BRONX,Bronx,800,
LA PRESUMIDA GROCERY CORP,LA PRESUMIDA GROCERY,1386,NELSON AVENUE,BRONX,10452,BRONX,Bronx,1500,
SHAPLA BAZAR INC,SHAPLA BAZAR,1472,SAINT PETERS AVE,BRONX,10461,BRONX,Bronx,800,
ROMERO FRUIT MARKET INC,ROMERO FRUIT MARKET,835,E 152ND ST  STORE 4,BRONX,10455,BRONX,Bronx,1000,
MORONTA'S GROCERY & DELI CORP,MORONTA'S GROCERY & DELI,2020,PITMAN AVENUE,BRONX,10466,BRONX,Bronx,,
AGUILARS MEXICAN GROCERY LLC,AGUILARS MEXICAN GROCERY,1060,MORRIS PARK AVENUE,BRONX,10461,BRONX,Bronx,1000,
SUPER STOP DELI & GROCERY CORP,SUPER STOP DELI & GROCERY,211,E TREMONT AVE,BRONX,10457,BRONX,Bronx,1000,
KADIJA SUPERMARKET INC,KADIJA SUPERMARKET,1034,MORRIS AVE,BRONX,10456,BRONX,Bronx,1200,
HIGH BRIDGE DELI AND GROCERY LLC THE,HIGH BRIDGE DELI AND GROCERY,1150,ANDERSON AVE ######,BRONX,10452,BRONX,Bronx,,
DHAKA SUPERMARKET & HALAL MEAT INC,DHAKA SUPERMARKET & HALAL MEAT,369,E 204TH STREET,BRONX,10467,BRONX,Bronx,5000,
947 DELI GROCERY CORP,947 DELI GROCERY,947,EAST 163RD ST,BRONX,10459,BRONX,Bronx,1000,
DIAMOND FISH AND MEAT MARKET INC,DIAMOND FISH AND MEAT MARKET,381,E 169TH STREET,BRONX,10456,BRONX,Bronx,1100,
BARGAIN CENTER INC,BARGAIN CENTER,600,EAST 138TH STREET ######,BRONX,10454,BRONX,Bronx,,
C&C FARM BRONX INC,C&C FARM,681,ALLERTON AVE,BRONX,10467,BRONX,Bronx,1800,
P & P GOURMET DELI INC,P & P GOURMET DELI,119,WEST 225TH STREET,BRONX,10463,BRONX,Bronx,1800,
MORRIS PARK DELI FOOD CENTER INC,MORRIS PARK DELI FOOD CENTER,1185,LEBANON STREET,BRONX,10460,BRONX,Bronx,1000,
RIVERA DELI CORP,RIVERA DELI,4301,WHITE PLAINS ROAD,BRONX,10466,BRONX,Bronx,,
INTERVALE DELI CORP,INTERVALE DELI,1103,INTERVALE AVE,BRONX,10459,BRONX,Bronx,900,
EZ N DELI GROCERY INC,EZ N DELI GROCERY,3998,WHITE PLAINS RD,BRONX,10466,BRONX,Bronx,1,
A-Z HAVEN MARKET INC,A-Z HAVEN MARKET,784,E 152ND STREET,BRONX,10455,BRONX,Bronx,,
BROTHERS BRONXWOOD DELI GROCERY CORP,BROTHERS BRONXWOOD DELI GROCERY,3846,BRONXWOOD AVENUE,BRONX,10469,BRONX,Bronx,800,
QUALITY NEW YORK MEAT AND FISH MARKET,QUALITY NEW YORK MEAT AND FISH,1678,BOSTON ROAD,BRONX,10460,BRONX,Bronx,1800,
R & J SEAFOOD CORP,R & J SEAFOOD,800,FOOD CENTER DRIVE UNIT 117 ###,BRONX,10474,BRONX,Bronx,1500,
EL MANDO DELI INC,EL MANDO DELI,611,GRAND CONCOURSE,BRONX,10451,BRONX,Bronx,600,
CLINTON EXPRESS DELI CORP,CLINTON EXPRESS DELI,732,E TREMONT AVE,BRONX,10457,BRONX,Bronx,1000,
165 AND ANDERSON SUPERETTE INC,165 AND ANDERSON SUPERETTE,64,W 165TH STREET ##,BRONX,10452,BRONX,Bronx,1200,
DOLLAR TREE STORES INC,DOLLAR TREE # 07139,4660,3RD AVE,BRONX,10458,BRONX,Bronx,,
VERY GOOD 99 CENT DISCOUNT INC,VERY GOOD 99 CENT DISCOUNT,1147,BOSTON ROAD,BRONX,10456,BRONX,Bronx,950,
E & M FOOD MARKET CORP,FOOD UNIVERSE MARKET PLACE,760,MELROSE AVENUE,BRONX,10451,BRONX,Bronx,14000,
LOL SUSHI LLC,LOL SUSHI,5555,BROADWAY,BRONX,10463,BRONX,Bronx,500,
LA MANSION MINI MARKET CORP,LA MANSION MINI MARKET,1809,ARCHER STREET,BRONX,10460,BRONX,Bronx,1000,
RICHARD VEGETABLES AND FRUITS CORP,RICHARD VEGETABLES AND FRUITS,493,BROOK AVENUE,BRONX,10455,BRONX,Bronx,,
MERRIAM FOOD CENTER CORP,MERRIAM FOOD CENTER,1440,UNIVERSITY AVENUE,BRONX,10452,BRONX,Bronx,900,
EMUNA 55 INC,DIPLOMAT CATERER,2474,BUTLER PLACE,BRONX,10461,BRONX,Bronx,4000,
DOLGEN NEW YORK LLC,DOLLAR GENERAL # 19211,900,SOUTHERN BLVD,BRONX,10459,BRONX,Bronx,1500,
DOLGEN NEW YORK LLC,DOLLAR GENERAL # 19204,1041,PROSPECT AVE,BRONX,10459,BRONX,Bronx,,
DOLGEN NEW YORK LLC,DOLLAR GENERAL # 19205,1312,SOUTHER BLVD,BRONX,10459,BRONX,Bronx,1500,
DOLGEN NEW YORK LLC,DOLLAR GENERAL # 19206,1412,JEROME AVE,BRONX,10452,BRONX,Bronx,,
DOLGEN NEW YORK LLC,DOLLAR GENERAL # 19207,2500,WHITE PLAINS RD,BRONX,10467,BRONX,Bronx,7800,
DOLGEN NEW YORK LLC,DOLLAR GENERAL # 19208,3555,WHITE PLAINS RD,BRONX,10467,BRONX,Bronx,7500,
DOLGEN NEW YORK LLC,DOLLAR GENERAL STORE #19210,528,JACKSON AVE,BRONX,10455,BRONX,Bronx,,
SALAM DELI INC,SALAM DELI,939,MORRIS PARK AVE ###,BRONX,10462,BRONX,Bronx,900,
FRESH MARKET DELI INC,FRESH MARKET DELI,1690,GLEASON AVE,BRONX,10472,BRONX,Bronx,2500,
SOSUA FOOD CENTER CORP,SOSUA FOOD CENTER,2634,3RD AVENUE,BRONX,10454,BRONX,Bronx,,
HPA DELI CORP,HPA DELI,803,HUNTS POINT AVE,BRONX,10474,BRONX,Bronx,1200,
G DELI MARKET CORP,G DELI MARKET,551,E 178TH STREET,BRONX,10457,BRONX,Bronx,1000,
LA PARADA LATINA FOOD CORP,LA PARADA LATINA FOOD,3822,3RD AVE,BRONX,10457,BRONX,Bronx,1500,
KING 99 CENTS PLUS LLC,KING 99 CENTS PLUS,2571,WEBSTER AVENUE,BRONX,10458,BRONX,Bronx,,
YUMMY DELI GROCERY CORP,YUMMY DELI GROCERY,743,BURKE AVE,BRONX,10467,BRONX,Bronx,1000,
HICIANO BROTHERS GROCERY CORP,HICIANO BROTHERS GROCERY,3017-19,MIDDLETOWN RD,BRONX,10461,BRONX,Bronx,1000,
VALENCIAS DELI GROCERY CORP,VALENCIAS DELI GROCERY,797,E 182ND ST,BRONX,10460,BRONX,Bronx,1200,
JAMAICA RYTHMS FISH MARKET INC,JAMAICA RYTHMS FISH MARKET,3963,BRONXWOOD AVE,BRONX,10466,BRONX,Bronx,,
DOLLAR TREE STORES INC,DOLLAR TREE #05624,3560,WHITE PLAINS RD,BRONX,10467,BRONX,Bronx,,
BEST BEACH GROCERY & DELI CORP,BEST BEACH GROCERY,1461,BEACH AVE,BRONX,10460,BRONX,Bronx,1300,
AC MEAT MARKET & PRODUCE CORP,AC MEAT MARKET & PRODUCE,1812,ARCHER STREET,BRONX,10460,BRONX,Bronx,1000,
DISCOUNT CORP AND 99 CENT,DISCOUNT CORP AND 99 CENT,545 A,SOUTHERN BLVD ####,BRONX,10455,BRONX,Bronx,,
PARKCHESTER FISHERY MARKET INC,PARKCHESTER FISHERY,80-A,HUGH J GRANT CIRCLE,BRONX,10472,BRONX,Bronx,1000,
A & Y GROCERY INC,A & Y GROCERY,301,E 204TH STREET,BRONX,10467,BRONX,Bronx,1200,
SUNSHINE FISH MARKET INC,SUNSHINE FISH MARKET,15,EAST MOUNT EDEN AVE,BRONX,10452,BRONX,Bronx,1000,
171 WEST DELI CORP,171 WEST DELI,171,W BURNSIDE AVE,BRONX,10453,BRONX,Bronx,1800,
TREMONT GREEN MARKET INC,COMMUNITY GREEN MARKET,2250,EAST TREMONT AVE,BRONX,10462,BRONX,Bronx,3000,
VIVI DELI GROCERY CORP,VIVI DELI GROCERY,890,EAST 180TH STREET,BRONX,10460,BRONX,Bronx,1200,
37 DELI GROCERY INC,37 DELI GROCERY,37,WEST 183RD STREET,BRONX,10453,BRONX,Bronx,1800,
FARLO LLC,GUN HILL BREWING CO,3227,LACONIA AVENUE,BRONX,10469,BRONX,Bronx,,
LA FINQUITA FRUITS & VEG MRK INC,LA FINQUITA FRUIT MARKE,602,COURTLANDT AVE,BRONX,10451,BRONX,Bronx,900,
11 W FORDHAM GRMT DELI CORP,FORDHAM GOURMET DELI 05/19/17,11,W FORDHAM ROAD  ###,BRONX,10468,BRONX,Bronx,600,
KING 3RD DELI CORP,KING 3RD DELI,3251,3RD AVE,BRONX,10456,BRONX,Bronx,,
LUPITAS MEXICAN GROCERY II INC,LUPITAS MEXICAN GROCERY II,654,E 233RD STREET STORE #10-11,BRONX,10466,BRONX,Bronx,,
TEX-MEX DELI GROCERY INC,TEX-MEX DELI GROCERY,2325,WESTCHESTER AVE,BRONX,10462,BRONX,Bronx,700,
EL CHURCHI DELI & GROCERY CORP,EL CHURCHI DELI & GROCERY 02/16/17,2890,JEROME AVENUE,BRONX,10468,BRONX,Bronx,1000,
PEGHES DELI & GROCERY INC,PEGHES DELI & GROCERY,3273,WESTCHESTER AVE,BRONX,10461,BRONX,Bronx,1400,
